TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1622235737121,23523,FRONT-eval,272,vehicle,12.8359,-10.0625,-0.0222,6.3284
1622235737121,23523,FRONT-eval,300,vehicle,23.0469,-15.9141,-0.1035,1000000.0000
1622235737455,23573,FRONT-eval,272,vehicle,12.7891,-9.7969,-0.0213,6.2695
1622235737455,23573,FRONT-eval,292,vehicle,43.8750,-22.1719,-0.0821,7.9542
1622235737455,23573,FRONT-eval,300,vehicle,23.0312,-15.4062,-0.1017,1000000.0000
1622235737698,23623,FRONT-eval,272,vehicle,12.7422,-9.5391,-0.0204,6.1721
1622235737698,23623,FRONT-eval,292,vehicle,44.0312,-21.3281,-0.0796,7.9102
1622235737698,23623,FRONT-eval,300,vehicle,22.9844,-14.9062,-0.1001,1000000.0000
1622235737960,23673,FRONT-eval,272,vehicle,12.6875,-9.2891,-0.0193,6.2013
1622235737960,23673,FRONT-eval,292,vehicle,44.1875,-20.5000,-0.0766,7.8772
1622235737960,23673,FRONT-eval,300,vehicle,22.9219,-14.4141,-0.0983,1000000.0000
1622235738233,23723,FRONT-eval,272,vehicle,12.6250,-9.0391,-0.0182,6.2013
1622235738233,23723,FRONT-eval,292,vehicle,44.3125,-19.7031,-0.0735,7.9762
1622235738233,23723,FRONT-eval,300,vehicle,22.8281,-13.9375,-0.0963,1000000.0000
1622235738500,23773,FRONT-eval,292,vehicle,44.4375,-18.9219,-0.0707,8.0204
1622235738501,23773,FRONT-eval,272,vehicle,12.5469,-8.8047,-0.0171,6.3284
1622235738501,23773,FRONT-eval,300,vehicle,22.7344,-13.4766,-0.0944,1000000.0000
1622235738760,23823,FRONT-eval,272,vehicle,12.4609,-8.5703,-0.0161,6.2598
1622235738761,23823,FRONT-eval,292,vehicle,44.5000,-18.1562,-0.0682,7.9431
1622235738762,23823,FRONT-eval,300,vehicle,22.6250,-13.0312,-0.0928,1000000.0000
1622235739002,23873,FRONT-eval,272,vehicle,12.3750,-8.3516,-0.0152,6.2305
1622235739003,23873,FRONT-eval,292,vehicle,44.5625,-17.4219,-0.0659,7.9321
1622235739003,23873,FRONT-eval,300,vehicle,22.4844,-12.5938,-0.0913,1000000.0000
1622235739287,23923,FRONT-eval,272,vehicle,12.2734,-8.1328,-0.0144,6.1721
1622235739287,23923,FRONT-eval,292,vehicle,44.6250,-16.6875,-0.0637,8.7209
1622235739287,23923,FRONT-eval,300,vehicle,22.3438,-12.1797,-0.0899,1000000.0000
1622235739556,23973,FRONT-eval,272,vehicle,12.1719,-7.9297,-0.0134,6.0082
1622235739557,23973,FRONT-eval,292,vehicle,44.6250,-15.9922,-0.0612,7.2332
1622235739557,23973,FRONT-eval,300,vehicle,22.1875,-11.7734,-0.0883,1000000.0000
1622235739823,24023,FRONT-eval,272,vehicle,12.0547,-7.7344,-0.0127,5.9224
1622235739823,24023,FRONT-eval,292,vehicle,44.6250,-15.3125,-0.0594,7.5948
1622235739823,24023,FRONT-eval,300,vehicle,22.0156,-11.3906,-0.0871,1.2590
1622235740109,24073,FRONT-eval,272,vehicle,11.9375,-7.5430,-0.0122,6.2207
1622235740110,24073,FRONT-eval,292,vehicle,44.6250,-14.6484,-0.0580,7.4768
1622235740110,24073,FRONT-eval,300,vehicle,21.8438,-11.0156,-0.0861,1000000.0000
1622235740401,24123,FRONT-eval,272,vehicle,11.8125,-7.3555,-0.0116,6.0562
1622235740402,24123,FRONT-eval,292,vehicle,44.5938,-14.0078,-0.0564,7.5840
1622235740402,24123,FRONT-eval,300,vehicle,21.6562,-10.6562,-0.0851,1000000.0000
1622235740588,24173,FRONT-eval,272,vehicle,11.6875,-7.1797,-0.0110,5.9700
1622235740589,24173,FRONT-eval,292,vehicle,44.5625,-13.3828,-0.0548,7.0972
1622235740589,24173,FRONT-eval,300,vehicle,21.4531,-10.3047,-0.0841,1000000.0000
1622235740858,24223,FRONT-eval,272,vehicle,11.5469,-7.0078,-0.0104,5.9319
1622235740859,24223,FRONT-eval,292,vehicle,44.5000,-12.7734,-0.0533,7.4661
1622235740859,24223,FRONT-eval,300,vehicle,21.2500,-9.9766,-0.0831,1000000.0000
1622235741100,24273,FRONT-eval,272,vehicle,11.4141,-6.8477,-0.0098,5.9796
1622235741101,24273,FRONT-eval,292,vehicle,44.4375,-12.1875,-0.0519,7.0868
1622235741101,24273,FRONT-eval,300,vehicle,21.0312,-9.6562,-0.0822,1000000.0000
1622235741459,24323,FRONT-eval,272,vehicle,11.2656,-6.6914,-0.0093,5.9605
1622235741460,24323,FRONT-eval,292,vehicle,44.3438,-11.6250,-0.0507,7.4022
1622235741461,24323,FRONT-eval,300,vehicle,20.7969,-9.3438,-0.0814,1000000.0000
1622235741765,24373,FRONT-eval,272,vehicle,11.1172,-6.5312,-0.0095,6.0658
1622235741765,24373,FRONT-eval,292,vehicle,44.2500,-11.0469,-0.0505,7.6920
1622235741766,24373,FRONT-eval,300,vehicle,20.5625,-9.0391,-0.0815,1.3940
1622235742043,24423,FRONT-eval,272,vehicle,10.9609,-6.3906,-0.0081,5.9891
1622235742043,24423,FRONT-eval,292,vehicle,44.1562,-10.5234,-0.0480,7.1598
1622235742044,24423,FRONT-eval,300,vehicle,20.3281,-8.7578,-0.0796,1000000.0000
1622235742287,24473,FRONT-eval,272,vehicle,10.8047,-6.2578,-0.0075,6.0178
1622235742287,24473,FRONT-eval,292,vehicle,44.0312,-10.0312,-0.0467,7.8007
