TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
72036,268,334.7150,287.6187,0.0334,---,315.7722,330.5705,-0.0080, 2.6404
72036,298,334.7150,287.6187,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72086,268,334.7153,287.8517,0.0334,---,315.7722,330.5705,-0.0080, 2.6490
72086,298,334.7153,287.8517,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72136,268,334.7155,288.0846,0.0334,---,315.7722,330.5705,-0.0080, 3.3349
72136,298,334.7155,288.0846,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72186,268,334.7157,288.3176,0.0334,---,315.7722,330.5705,-0.0080, 3.3437
72186,298,334.7157,288.3176,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72236,268,334.7160,288.5506,0.0334,---,315.7722,330.5705,-0.0080, 2.6768
72236,298,334.7160,288.5506,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72286,268,334.7162,288.7835,0.0334,---,315.7722,330.5705,-0.0080, 3.3629
72286,298,334.7162,288.7835,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72336,268,334.7164,289.0165,0.0334,---,315.7722,330.5705,-0.0080, 2.6956
72336,298,334.7164,289.0165,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72386,268,334.7167,289.2495,0.0334,---,315.7722,330.5705,-0.0080, 2.7054
72386,298,334.7167,289.2495,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72436,268,334.7169,289.4824,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72436,298,334.7169,289.4824,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72486,268,334.7171,289.7154,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72486,298,334.7171,289.7154,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72536,268,334.7174,289.9484,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72536,298,334.7174,289.9484,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72586,268,334.7176,290.1813,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72586,298,334.7176,290.1813,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72586,317,334.7176,290.1813,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72636,268,334.7178,290.4143,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72636,298,334.7178,290.4143,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72636,317,334.7178,290.4143,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72686,268,334.7181,290.6473,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72686,298,334.7181,290.6473,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72686,317,334.7181,290.6473,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72736,268,334.7184,290.8802,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
72736,298,334.7184,290.8802,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72736,317,334.7184,290.8802,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72786,268,334.7188,291.1132,0.0334,---,315.7722,330.5705,-0.0080, 1443.5521
72786,298,334.7188,291.1132,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72786,317,334.7188,291.1132,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72836,268,334.7191,291.3462,0.0334,---,315.7722,330.5705,-0.0080, 2.6591
72836,298,334.7191,291.3462,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72836,317,334.7191,291.3462,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72886,268,334.7195,291.5792,0.0334,---,315.7722,330.5705,-0.0080, 3.3416
72886,298,334.7195,291.5792,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72886,317,334.7195,291.5792,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72936,268,334.7198,291.8121,0.0334,---,315.7722,330.5705,-0.0080, 3.3512
72936,298,334.7198,291.8121,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72936,317,334.7198,291.8121,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
72986,268,334.7202,292.0451,0.0334,---,315.7722,330.5705,-0.0080, 4.0422
72986,298,334.7202,292.0451,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
72986,317,334.7202,292.0451,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73036,268,334.7205,292.2780,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
73036,298,334.7205,292.2780,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73086,268,334.7209,292.5110,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
73086,298,334.7209,292.5110,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73086,317,334.7209,292.5110,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73136,268,334.7212,292.7440,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
73136,298,334.7212,292.7440,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73136,317,334.7212,292.7440,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73186,268,334.7216,292.9770,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
73186,298,334.7216,292.9770,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73186,317,334.7216,292.9770,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73236,268,334.7219,293.2099,0.0334,---,315.7722,330.5705,-0.0080, 1000000.0000
73236,298,334.7219,293.2099,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73236,317,334.7219,293.2099,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73286,268,334.7223,293.4429,0.0334,---,315.7722,330.5705,-0.0080, 2.7532
73286,298,334.7223,293.4429,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73286,317,334.7223,293.4429,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73336,268,334.7226,293.6759,0.0334,---,315.7722,330.5705,-0.0080, 2.7643
73336,298,334.7226,293.6759,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73336,317,334.7226,293.6759,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73386,268,334.7230,293.9088,0.0334,---,315.7722,330.5705,-0.0080, 2.7748
73386,298,334.7230,293.9088,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73386,317,334.7230,293.9088,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73436,268,334.7233,294.1418,0.0334,---,315.7722,330.5705,-0.0080, 2.7839
73436,298,334.7233,294.1418,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73436,317,334.7233,294.1418,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73486,268,334.7237,294.3748,0.0334,---,315.7722,330.5705,-0.0080, 3.3437
73486,298,334.7237,294.3748,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73486,317,334.7237,294.3748,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73536,268,334.7240,294.6078,0.0334,---,315.7722,330.5705,-0.0080, 3.3539
73536,298,334.7240,294.6078,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73536,317,334.7240,294.6078,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73586,268,334.7244,294.8407,0.0334,---,315.7722,330.5705,-0.0080, 2.6935
73586,298,334.7244,294.8407,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73586,317,334.7244,294.8407,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73636,268,334.7247,295.0737,0.0334,---,315.7722,330.5705,-0.0080, 3.3762
73636,298,334.7247,295.0737,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73636,317,334.7247,295.0737,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73686,268,334.7251,295.3066,0.0334,---,315.7722,330.5705,-0.0080, 3.3882
73686,298,334.7251,295.3066,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73686,317,334.7251,295.3066,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73736,268,334.7254,295.5396,0.0334,---,315.7722,330.5705,-0.0080, 3.4011
73736,298,334.7254,295.5396,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73736,317,334.7254,295.5396,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73786,268,334.7258,295.7726,0.0334,---,315.7722,330.5705,-0.0080, 3.4105
73786,298,334.7258,295.7726,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73786,317,334.7258,295.7726,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73836,268,334.7261,296.0056,0.0334,---,315.7722,330.5705,-0.0080, 2.7502
73836,298,334.7261,296.0056,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73836,317,334.7261,296.0056,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73886,268,334.7265,296.2385,0.0334,---,315.7722,330.5705,-0.0080, 3.7705
73886,298,334.7265,296.2385,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73886,317,334.7265,296.2385,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73936,268,334.7268,296.4715,0.0334,---,315.7722,330.5705,-0.0080, 3.8981
73936,298,334.7268,296.4715,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73936,317,334.7268,296.4715,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
73986,268,334.7272,296.7045,0.0334,---,315.7722,330.5705,-0.0080, 3.3410
73986,298,334.7272,296.7045,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
73986,317,334.7272,296.7045,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74036,268,334.7275,296.9374,0.0334,---,315.7722,330.5705,-0.0080, 3.8056
74036,298,334.7275,296.9374,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74036,317,334.7275,296.9374,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74086,268,334.7279,297.1704,0.0334,---,315.7722,330.5705,-0.0080, 3.8173
74086,298,334.7279,297.1704,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74086,317,334.7279,297.1704,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74136,268,334.7282,297.4034,0.0334,---,315.7722,330.5705,-0.0080, 3.3769
74136,298,334.7282,297.4034,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74136,317,334.7282,297.4034,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74186,268,334.7286,297.6364,0.0334,---,315.7722,330.5705,-0.0080, 3.3897
74186,298,334.7286,297.6364,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74186,317,334.7286,297.6364,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74236,268,334.7289,297.8693,0.0334,---,315.7722,330.5705,-0.0080, 3.4019
74236,298,334.7289,297.8693,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74236,317,334.7289,297.8693,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74286,268,334.7293,298.1023,0.0334,---,315.7722,330.5705,-0.0080, 3.4134
74286,298,334.7293,298.1023,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74286,317,334.7293,298.1023,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74336,268,334.7296,298.3352,0.0334,---,315.7722,330.5705,-0.0080, 3.3181
74336,298,334.7296,298.3352,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74336,317,334.7296,298.3352,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74386,268,334.7298,298.5682,0.0334,---,315.7722,330.5705,-0.0080, 3.3308
74386,298,334.7298,298.5682,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74386,317,334.7298,298.5682,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74436,268,334.7301,298.8012,0.0334,---,315.7722,330.5705,-0.0080, 3.7953
74436,298,334.7301,298.8012,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74436,317,334.7301,298.8012,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74486,268,334.7303,299.0341,0.0334,---,315.7722,330.5705,-0.0080, 2.7907
74486,298,334.7303,299.0341,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74486,317,334.7303,299.0341,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74536,268,334.7305,299.2671,0.0334,---,315.7722,330.5705,-0.0080, 2.8045
74536,298,334.7305,299.2671,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74536,317,334.7305,299.2671,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74586,268,334.7308,299.5001,0.0334,---,315.7722,330.5705,-0.0080, 3.3812
74586,298,334.7308,299.5001,0.0334,---,310.0215,330.6256,0.0358, 4.7860
74586,317,334.7308,299.5001,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74636,268,334.7310,299.7331,0.0334,---,315.7722,330.5705,-0.0080, 3.3947
74636,298,334.7310,299.7331,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74636,317,334.7310,299.7331,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74686,268,334.7313,299.9660,0.0334,---,315.7722,330.5705,-0.0080, 3.0088
74686,298,334.7313,299.9660,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74686,317,334.7313,299.9660,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74736,268,334.7315,300.1990,0.0334,---,315.7722,330.5705,-0.0080, 3.4200
74736,298,334.7315,300.1990,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74736,317,334.7315,300.1990,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74786,268,334.7318,300.4320,0.0334,---,315.7722,330.5705,-0.0080, 3.0266
74786,298,334.7318,300.4320,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74786,317,334.7318,300.4320,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74836,268,334.7320,300.6649,0.0334,---,315.7722,330.5705,-0.0080, 3.0345
74836,298,334.7320,300.6649,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74836,317,334.7320,300.6649,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74886,268,334.7322,300.8979,0.0334,---,315.7722,330.5705,-0.0080, 3.0477
74886,298,334.7322,300.8979,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74886,317,334.7322,300.8979,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74936,268,334.7325,301.1309,0.0334,---,315.7722,330.5705,-0.0080, 2.9998
74936,298,334.7325,301.1309,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74936,317,334.7325,301.1309,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
74986,268,334.7327,301.3638,0.0334,---,315.7722,330.5705,-0.0080, 3.0115
74986,298,334.7327,301.3638,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
74986,317,334.7327,301.3638,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
75036,298,334.7329,301.5968,0.0334,---,310.0215,330.6256,0.0358, 4.7335
75036,268,334.7329,301.5968,0.0334,---,315.7722,330.5705,-0.0080, 3.0806
75036,317,334.7329,301.5968,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
75086,268,334.7332,301.8298,0.0334,---,315.7722,330.5705,-0.0080, 3.0315
75086,298,334.7332,301.8298,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
75086,317,334.7332,301.8298,0.0334,---,303.9100,330.6406,0.0358, 1000000.0000
75136,298,334.7334,302.0627,0.0334,---,310.0215,330.6256,0.0358, 4.7472
75136,268,334.7334,302.0627,0.0334,---,315.7722,330.5705,-0.0080, 3.0422
75186,268,334.7336,302.2957,0.0334,---,315.7722,330.5705,-0.0080, 3.0524
75186,298,334.7336,302.2957,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
75186,300,334.7336,302.2957,0.0334,---,359.1385,326.5898,-0.0194, 1000000.0000
75236,298,334.7339,302.5287,0.0334,---,310.0215,330.6256,0.0358, 4.7585
75236,268,334.7339,302.5287,0.0334,---,315.7722,330.5705,-0.0080, 3.0609
75236,300,334.7339,302.5287,0.0334,---,359.1385,326.5898,-0.0194, 1000000.0000
75286,268,334.7341,302.7617,0.0334,---,315.7722,330.5705,-0.0080, 3.0748
75286,298,334.7341,302.7617,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
75286,300,334.7341,302.7617,0.0334,---,359.1385,326.5898,-0.0194, 1000000.0000
75336,298,334.7344,302.9946,0.0334,---,310.0215,330.6256,0.0358, 4.7786
75336,268,334.7344,302.9946,0.0334,---,315.7722,330.5705,-0.0080, 3.0302
75386,268,334.7346,303.2276,0.0334,---,315.7722,330.5705,-0.0080, 3.0414
75386,298,334.7346,303.2276,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
75436,268,334.7348,303.4606,0.0334,---,315.7722,330.5705,-0.0080, 3.0527
75436,298,334.7348,303.4606,0.0334,---,310.0215,330.6256,0.0358, 4.7946
75486,298,334.7351,303.6935,0.0334,---,310.0215,330.6256,0.0358, 4.7614
75486,268,334.7351,303.6935,0.0334,---,315.7722,330.5705,-0.0080, 3.0636
75536,268,334.7353,303.9265,0.0334,---,315.7722,330.5705,-0.0080, 3.0739
75536,298,334.7353,303.9265,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
75586,298,334.7355,304.1595,0.0334,---,310.0215,330.6256,0.0358, 4.7821
75586,268,334.7355,304.1595,0.0334,---,315.7722,330.5705,-0.0080, 3.8857
75636,298,334.7358,304.3924,0.0334,---,310.0215,330.6256,0.0358, 4.8308
75636,268,334.7358,304.3924,0.0334,---,315.7722,330.5705,-0.0080, 3.1018
75686,268,334.7360,304.6254,0.0334,---,315.7722,330.5705,-0.0080, 3.1143
75686,298,334.7360,304.6254,0.0334,---,310.0215,330.6256,0.0358, 16.4852
75736,268,334.7363,304.8584,0.0334,---,315.7722,330.5705,-0.0080, 3.1278
75736,298,334.7363,304.8584,0.0334,---,310.0215,330.6256,0.0358, 4.7134
75786,298,334.7365,305.0913,0.0334,---,310.0215,330.6256,0.0358, 4.8155
75786,268,334.7365,305.0913,0.0334,---,315.7722,330.5705,-0.0080, 3.1386
75836,268,334.7368,305.3243,0.0334,---,315.7722,330.5705,-0.0080, 3.8913
75836,298,334.7368,305.3243,0.0334,---,310.0215,330.6256,0.0358, 19.0265
75886,268,334.7370,305.5573,0.0334,---,315.7722,330.5705,-0.0080, 3.1052
75886,298,334.7370,305.5573,0.0334,---,310.0215,330.6256,0.0358, 18.9137
75936,268,334.7372,305.7903,0.0334,---,315.7722,330.5705,-0.0080, 3.9182
75936,298,334.7372,305.7903,0.0334,---,310.0215,330.6256,0.0358, 18.8703
75986,268,334.7375,306.0232,0.0334,---,315.7722,330.5705,-0.0080, 3.8760
75986,298,334.7375,306.0232,0.0334,---,310.0215,330.6256,0.0358, 5.6361
76036,268,334.7377,306.2553,0.0334,---,315.7722,330.5705,-0.0080, 3.0942
76036,298,334.7377,306.2553,0.0334,---,310.0215,330.6256,0.0358, 1000000.0000
76086,268,334.7380,306.4832,0.0335,---,315.7722,330.5705,-0.0080, 3.0492
76086,298,334.7380,306.4832,0.0335,---,310.0215,330.6256,0.0358, 1000000.0000
76136,268,334.7382,306.7029,0.0336,---,315.7722,330.5705,-0.0080, 3.1084
76136,298,334.7382,306.7029,0.0336,---,310.0215,330.6256,0.0358, 1000000.0000
76186,268,334.7383,306.9113,0.0338,---,315.7722,330.5705,-0.0080, 3.8615
76186,298,334.7383,306.9113,0.0338,---,310.0215,330.6256,0.0358, 1000000.0000
76236,268,334.7385,307.1063,0.0340,---,315.7722,330.5705,-0.0080, 3.0685
76236,298,334.7385,307.1063,0.0340,---,310.0215,330.6256,0.0358, 1000000.0000
76286,268,334.7386,307.2869,0.0342,---,315.7722,330.5705,-0.0080, 3.0726
76286,298,334.7386,307.2869,0.0342,---,310.0215,330.6256,0.0358, 1000000.0000
76336,268,334.7387,307.4525,0.0343,---,315.7722,330.5705,-0.0080, 3.9227
76386,268,334.7389,307.6024,0.0345,---,315.7722,330.5705,-0.0080, 2.9009
76436,268,334.7390,307.7365,0.0346,---,315.7722,330.5705,-0.0080, 2.9032
76436,298,334.7390,307.7365,0.0346,---,310.0215,330.6256,0.0358, 1000000.0000
76486,268,334.7390,307.8546,0.0347,---,315.7722,330.5705,-0.0080, 2.9055
76536,268,334.7390,307.9567,0.0347,---,315.7722,330.5705,-0.0080, 3.7318
76586,268,334.7390,308.0428,0.0348,---,315.7722,330.5705,-0.0080, 2.9102
76636,268,334.7390,308.1134,0.0348,---,315.7722,330.5705,-0.0080, 2.9379
76686,268,334.7390,308.1624,0.0349,---,315.7722,330.5705,-0.0080, 96.1728
76736,268,334.7390,308.1826,0.0351,---,315.7722,330.5705,-0.0080, 95.9304
76786,268,334.7390,308.1855,0.0352,---,315.7722,330.5705,-0.0080, 95.8797
76836,268,334.7390,308.1857,0.0349,---,315.7722,330.5705,-0.0080, 95.9374
76886,268,334.7390,308.1859,0.0346,---,315.7722,330.5705,-0.0080, 95.8999
76936,268,334.7390,308.1860,0.0344,---,315.7722,330.5705,-0.0080, 95.9123
76986,268,334.7390,308.1862,0.0341,---,315.7720,330.5705,-0.0080, 95.9244
77036,268,334.7390,308.1863,0.0339,---,315.7784,330.5703,-0.0084, 95.8380
77086,268,334.7390,308.1864,0.0338,---,315.7843,330.5708,-0.0084, 95.7658
77136,268,334.7390,308.1865,0.0337,---,315.8010,330.5709,-0.0091, 95.5345
77186,268,334.7390,308.1866,0.0336,---,315.8380,330.5711,-0.0102, 95.0101
77236,268,334.7390,308.1866,0.0336,---,315.8900,330.5714,-0.0110, 94.2239
77286,268,334.7390,308.1866,0.0335,---,315.9548,330.5719,-0.0116, 93.3162
77336,268,334.7390,308.1866,0.0335,---,316.0315,330.5724,-0.0119, 3.9299
77386,268,334.7390,308.1867,0.0335,---,316.1197,330.5729,-0.0120, 3.3959
77436,268,334.7390,308.1867,0.0335,---,316.2190,330.5736,-0.0120, 3.0834
77486,268,334.7390,308.1867,0.0334,---,316.3283,330.5743,-0.0119, 3.7236
77536,268,334.7390,308.1867,0.0334,---,316.4388,330.5750,-0.0113, 87.0650
77586,268,334.7390,308.1867,0.0334,---,316.5490,330.5757,-0.0105, 3.0378
77636,268,334.7390,308.1867,0.0334,---,316.6591,330.5764,-0.0098, 3.4627
77686,268,334.7390,308.1867,0.0334,---,316.7692,330.5771,-0.0093, 3.1262
77736,268,334.7390,308.1867,0.0334,---,316.8794,330.5778,-0.0089, 88.1589
77786,268,334.7390,308.1867,0.0334,---,316.9896,330.5785,-0.0086, 86.7205
77836,268,334.7390,308.1867,0.0334,---,317.0998,330.5792,-0.0084, 85.3066
77886,268,334.7390,308.1867,0.0334,---,317.2099,330.5799,-0.0082, 77.5996
77936,268,334.7390,308.1867,0.0334,---,317.3200,330.5806,-0.0081, 3.7582
77986,268,334.7390,308.1867,0.0334,---,317.4312,330.5813,-0.0082, 3.4041
78036,268,334.7390,308.1867,0.0334,---,317.5533,330.5821,-0.0088, 3.0364
78086,268,334.7390,308.1867,0.0334,---,317.6875,330.5829,-0.0095, 72.3401
78136,268,334.7390,308.1867,0.0334,---,317.8329,330.5839,-0.0102, 3.7227
78186,268,334.7390,308.1867,0.0334,---,317.9890,330.5848,-0.0107, 69.2542
78236,268,334.7390,308.1867,0.0334,---,318.1558,330.5859,-0.0110, 67.6249
78286,268,334.7390,308.1867,0.0334,---,318.3328,330.5870,-0.0112, 79.1873
78336,268,334.7390,308.1867,0.0334,---,318.5190,330.5882,-0.0113, 77.0991
78386,268,334.7390,308.1867,0.0334,---,318.7135,330.5894,-0.0112, 74.8582
78436,268,334.7390,308.1867,0.0334,---,318.9148,330.5907,-0.0111, 3.4707
78486,268,334.7390,308.1867,0.0334,---,319.1219,330.5920,-0.0108, 193.3539
78536,268,334.7390,308.1867,0.0334,---,319.3336,330.5934,-0.0106, 194.0305
78536,298,334.7390,308.1867,0.0334,---,310.8347,330.6242,0.0354, 1000000.0000
78586,268,334.7390,308.1867,0.0334,---,319.5493,330.5948,-0.0103, 190.4295
78586,298,334.7390,308.1867,0.0334,---,310.9438,330.6239,0.0354, 1000000.0000
78636,268,334.7390,308.1867,0.0334,---,319.7685,330.5962,-0.0100, 182.7550
78636,298,334.7390,308.1867,0.0334,---,311.0589,330.6237,0.0354, 1000000.0000
78686,268,334.7390,308.1867,0.0334,---,319.9907,330.5976,-0.0097, 1000000.0000
78686,298,334.7390,308.1867,0.0334,---,311.1801,330.6235,0.0354, 1000000.0000
78736,268,334.7390,308.1867,0.0334,---,320.2156,330.5990,-0.0095, 189.2413
78736,298,334.7390,308.1867,0.0334,---,311.3074,330.6232,0.0354, 1000000.0000
78786,268,334.7390,308.1867,0.0334,---,320.4429,330.6004,-0.0093, 185.6718
78786,298,334.7390,308.1867,0.0334,---,311.4407,330.6230,0.0354, 5.5087
78836,268,334.7390,308.1867,0.0334,---,320.6721,330.6018,-0.0091, 1000000.0000
78836,298,334.7390,308.1867,0.0334,---,311.5799,330.6228,0.0354, 1000000.0000
78886,268,334.7390,308.1867,0.0334,---,320.9032,330.6032,-0.0090, 179.8352
