TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1618425617097,5844,FRONT-eval,336,vehicle,31.9378,14.3843,-0.0436,1000000.0000
1618425617410,5894,FRONT-eval,300,vehicle,15.6299,-3.9169,-0.0390,6.3487
1618425617411,5894,FRONT-eval,336,vehicle,31.7296,14.5420,-0.0423,1000000.0000
1618425617698,5944,FRONT-eval,300,vehicle,15.1815,-3.9193,-0.0391,6.4966
1618425617698,5944,FRONT-eval,336,vehicle,31.5208,14.7039,-0.0411,1000000.0000
1618425617960,5994,FRONT-eval,300,vehicle,14.7310,-3.9217,-0.0391,6.6015
1618425617961,5994,FRONT-eval,336,vehicle,31.3111,14.8702,-0.0401,1000000.0000
1618425618239,6044,FRONT-eval,300,vehicle,14.2787,-3.9241,-0.0391,6.6942
1618425618240,6044,FRONT-eval,336,vehicle,31.1004,15.0408,-0.0392,1000000.0000
1618425618521,6094,FRONT-eval,300,vehicle,13.8249,-3.9265,-0.0392,6.7905
1618425618521,6094,FRONT-eval,336,vehicle,30.8894,15.2156,-0.0386,1000000.0000
1618425618773,6144,FRONT-eval,300,vehicle,13.3696,-3.9289,-0.0392,6.8938
1618425618773,6144,FRONT-eval,336,vehicle,30.6777,15.3944,-0.0381,1000000.0000
1618425619096,6194,FRONT-eval,300,vehicle,12.9131,-3.9314,-0.0392,6.8773
1618425619096,6194,FRONT-eval,336,vehicle,30.4656,15.5772,-0.0379,1000000.0000
1618425619475,6244,FRONT-eval,300,vehicle,12.4555,-3.9338,-0.0392,6.3901
1618425619475,6244,FRONT-eval,336,vehicle,30.2533,15.7639,-0.0378,1000000.0000
1618425619630,6294,FRONT-eval,300,vehicle,11.9971,-3.9363,-0.0392,5.8888
1618425619630,6294,FRONT-eval,336,vehicle,30.0408,15.9542,-0.0378,1000000.0000
1618425619903,6344,FRONT-eval,300,vehicle,11.5378,-3.9388,-0.0392,5.9626
1618425619903,6344,FRONT-eval,336,vehicle,29.8282,16.1479,-0.0380,1000000.0000
1618425620088,6394,FRONT-eval,300,vehicle,11.0782,-3.9412,-0.0392,1000000.0000
1618425620089,6394,FRONT-eval,336,vehicle,29.6154,16.3447,-0.0382,1000000.0000
1618425620413,6444,FRONT-eval,300,vehicle,10.6183,-3.9437,-0.0392,6.1082
1618425620414,6444,FRONT-eval,336,vehicle,29.4026,16.5445,-0.0385,1000000.0000
1618425620697,6494,FRONT-eval,300,vehicle,10.1584,-3.9462,-0.0392,6.1635
1618425620698,6494,FRONT-eval,336,vehicle,29.1895,16.7469,-0.0387,1000000.0000
1618425620993,6544,FRONT-eval,300,vehicle,9.6985,-3.9487,-0.0392,6.2840
1618425620994,6544,FRONT-eval,336,vehicle,28.9762,16.9517,-0.0390,1000000.0000
1618425621285,6594,FRONT-eval,300,vehicle,9.2385,-3.9512,-0.0392,6.3586
1618425621286,6594,FRONT-eval,336,vehicle,28.7628,17.1587,-0.0391,1000000.0000
1618425621574,6644,FRONT-eval,300,vehicle,8.7786,-3.9537,-0.0392,6.4982
1618425621574,6644,FRONT-eval,336,vehicle,28.5492,17.3678,-0.0393,1000000.0000
1618425621860,6694,FRONT-eval,300,vehicle,8.3186,-3.9562,-0.0393,6.6134
1618425621860,6694,FRONT-eval,336,vehicle,28.3354,17.5786,-0.0394,1000000.0000
1618425622147,6744,FRONT-eval,300,vehicle,7.8587,-3.9586,-0.0393,5.7806
1618425622147,6744,FRONT-eval,336,vehicle,28.1215,17.7910,-0.0394,1000000.0000
1618425622407,6794,FRONT-eval,300,vehicle,7.3989,-3.9611,-0.0393,4.7793
1618425622407,6794,FRONT-eval,336,vehicle,27.9072,18.0049,-0.0393,1000000.0000
1618425622722,6844,FRONT-eval,300,vehicle,6.9391,-3.9636,-0.0393,3.0795
1618425622722,6844,FRONT-eval,336,vehicle,27.6926,18.2201,-0.0391,1000000.0000
1618425622986,6894,FRONT-eval,300,vehicle,6.4765,-3.9661,-0.0393,2.0549
1618425622986,6894,FRONT-eval,336,vehicle,27.4778,18.4365,-0.0389,1000000.0000
1618425623257,6944,FRONT-eval,300,vehicle,6.0096,-3.9685,-0.0393,1.6871
1618425623257,6944,FRONT-eval,336,vehicle,27.2625,18.6540,-0.0387,1000000.0000
1618425623571,6994,FRONT-eval,300,vehicle,5.5395,-3.9709,-0.0393,1.2348
1618425623571,6994,FRONT-eval,336,vehicle,27.0471,18.8725,-0.0384,1000000.0000
1618425623770,7044,FRONT-eval,300,vehicle,5.0677,-3.9733,-0.0393,1.2135
1618425623771,7044,FRONT-eval,336,vehicle,26.8313,19.0919,-0.0380,1000000.0000
1618425624075,7094,FRONT-eval,300,vehicle,4.5950,-3.9758,-0.0393,1.6569
1618425624075,7094,FRONT-eval,336,vehicle,26.6151,19.3121,-0.0377,1000000.0000
1618425624347,7144,FRONT-eval,300,vehicle,4.1221,-3.9782,-0.0393,1.6906
1618425624348,7144,FRONT-eval,336,vehicle,26.3986,19.5330,-0.0373,1000000.0000
1618425624628,7194,FRONT-eval,336,vehicle,26.1816,19.7546,-0.0370,1000000.0000
1618425624914,7244,FRONT-eval,336,vehicle,25.9643,19.9769,-0.0366,1000000.0000
1618425625181,7294,FRONT-eval,336,vehicle,25.7465,20.1997,-0.0363,776.5275
1618425625400,7344,FRONT-eval,336,vehicle,25.5284,20.4230,-0.0361,1000000.0000
1618425625679,7394,FRONT-eval,336,vehicle,25.3098,20.6468,-0.0358,794.1134
1618425625910,7444,FRONT-eval,336,vehicle,25.0908,20.8710,-0.0357,1000000.0000
1618425626152,7494,FRONT-eval,336,vehicle,24.8713,21.0956,-0.0355,1000000.0000
1618425626408,7544,FRONT-eval,336,vehicle,24.6514,21.3206,-0.0354,1000000.0000
1618425626630,7594,FRONT-eval,336,vehicle,24.4310,21.5459,-0.0353,1000000.0000
1618425626859,7644,FRONT-eval,336,vehicle,24.2104,21.7715,-0.0353,1000000.0000
1618425627092,7694,FRONT-eval,336,vehicle,23.9892,21.9974,-0.0353,1000000.0000
1618425627316,7744,FRONT-eval,336,vehicle,23.7684,22.2236,-0.0353,1000000.0000
1618425627548,7794,FRONT-eval,336,vehicle,23.5514,22.4501,-0.0354,1000000.0000
1618425627773,7844,FRONT-eval,336,vehicle,23.3422,22.6770,-0.0356,1000000.0000
1618425628009,7894,FRONT-eval,336,vehicle,23.1441,22.9043,-0.0358,1000000.0000
1618425628219,7944,FRONT-eval,336,vehicle,22.9587,23.1320,-0.0361,1000000.0000
1618425628459,7994,FRONT-eval,336,vehicle,22.7875,23.3602,-0.0363,1000000.0000
1618425628687,8044,FRONT-eval,336,vehicle,22.6308,23.5888,-0.0366,1000000.0000
1618425628903,8094,FRONT-eval,336,vehicle,22.4893,23.8178,-0.0367,1000000.0000
1618425629198,8144,FRONT-eval,336,vehicle,22.3635,24.0473,-0.0369,151.4670
1618425629401,8194,FRONT-eval,336,vehicle,22.2531,24.2771,-0.0370,1000000.0000
1618425629627,8244,FRONT-eval,336,vehicle,22.1584,24.5073,-0.0371,1000000.0000
1618425629845,8294,FRONT-eval,336,vehicle,22.0792,24.7379,-0.0372,1000000.0000
